"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY"
8831021502,21420,402,"Hemitripterus bolini (bigmouth sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021600,21307,1,"Icelinus sp.",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021601,21311,417,"Icelinus borealis (Northern Sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021603,21310,403,"Icelinus filamentosus (threadfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021801,21380,424,"Leptocottus armatus (Pacific staghorn sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021901,21340,411,"Malacocottus kincaidi (blackfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831021902,21341,1,"Malacocottus zonurus (darkfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831022200,21375,440,"Myoxocephalus sp. (sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831022201,21371,399,"Myoxocephalus jaok (plain sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831022204,21370,405,"Myoxocephalus polyacanthocephalus (great sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831022211,21368,398,"Myoxocephalus verrucosus (warty sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831022301,21406,419,"Nautichthys oculofasciatus (sailfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831022700,21318,1,"Porocottus sp. (fringed sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831023001,21415,1,"Rhamphocottus richardsoni (grunt sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831023701,0,1,"Thyriscus anoplus (sponge sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831023800,21350,433,"Triglops sp. (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831023801,21352,425,"Triglops forficata (scissortail sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831023803,0,1,"Triglops macellus (roughspine sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831023805,21355,408,"Triglops pingeli (ribbed sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831023806,21354,426,"Triglops scepticus (spectacled sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831070000,0,1,"Psychrolutidae (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831070101,21934,1,"Psychrolutes paradoxus (tadpole sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831070401,21444,1,"Rastrinus scutiger (roughskin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080000,20000,450,"Agonidae (poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080101,20015,458,"Agonopsis vulsa (northern spearnose poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080201,20055,454,"Anoplagonus inermis (smooth alligatorfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080301,20050,462,"Aspidophoroides bartoni (Aleutian alligatorfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080400,0,1,"Asterotheca sp. (poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080401,20035,456,"Asterotheca alascana (gray starsnout)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080403,20037,457,"Asterotheca pentacanthus (bigeye poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080501,20038,1,"Bathyagonus nigripinnis",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080503,20035,1,"Bathyagonus alascanus (gray starsnout)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080701,20071,1,"Hypsagonus quadricornis (4-horn poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080802,20040,452,"Podothecus acipenserinus (sturgeon poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080901,20061,463,"Occella dodecaedron (Bering poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831080903,0,1,"Occella verrucosa (warty poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831081101,20001,1,"Pallasina barbata (tubenose poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831081201,20006,453,"Sarritor frenatus (sawback poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831081202,20005,1,"Sarritor leptorhyncus (longnose poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831081300,20023,1,"Xeneretmus sp. (poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090000,22169,1,"Cyclopteridae (snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090101,22175,1,"Aptocyclus ventricosus (smooth lumpsucker)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090200,22219,1,"Careproctus sp. (snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090209,22228,1,"Careproctus cypselurus (blackfinned redsnail)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090212,22233,1,"Careproctus gilberti (small disc snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090229,22223,1,"Careproctus simus (snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090500,22183,1,"Eumicrotremus sp. (lumpsuckers)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090506,22178,1,"Eumicrotremus orbis (Pacific spiny lumpsucker)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090701,22176,1,"Lethotremus muticus (docked snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090800,22201,1,"Liparis sp. (snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090811,22202,1,"Liparis fucensis (slipskin snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090812,22205,509,"Liparis gibbus (snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831091001,22255,1,"Nectoliparis pelagicus (tadpole snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831091100,22250,1,"Paraliparis sp. (snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831091102,22215,1,"Elassodiscus caudatus (humpback snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831099900,22270,1,"Allocareproctus sp. (snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8835280101,20952,207,"Trachurus symmetricus (jack mackerel)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8835440201,23402,1,"Genyonemus lineatus",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8835600201,21510,1,"Cymatogaster aggregata (shiner perch)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8835601101,21522,1,"Zalembius rosaceus (pink surfperch)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8840010201,21592,239,"Trichodon trichodon (Pacific sandfish)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8840030000,20700,240,"Bathymasteridae (ronquils)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8840030100,0,1,"Bathymaster sp. (searcher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8840030103,20720,242,"Bathymaster signatus (searcher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8840030201,20702,241,"Ronquilus jordani (northern ronquil)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8840160100,0,1,"Chiasmodon sp. (swallower)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8842020000,0,1,"Anarhichadidae (wolffishes)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8842020101,20322,781,"Anarhichas orientalis (Bering wolffish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8842110101,0,1,"Ptilichthys goodei (quillfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8842120000,23800,750,"Stichaeidae (prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120101,21120,606,"Acantholumpenus mackayi (pighead prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120201,0,1,"Alectridium aurantiacum (lesser prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120301,0,1,"Allolumpenus hypochromus (y-prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120400,0,1,"Anoplarchus sp. (cockscomb)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120504,23843,1,"Chirolophis snyderi (bearded warbonnet)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120601,23861,1,"Bryozoichthys lysimus (nutcracker prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120801,23836,756,"Lumpenella longirostris (longsnout prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120900,23801,1,"Lumpenus sp. (prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120901,23807,1,"Lumpenus fabricii (slender eelblenny)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120902,23808,751,"Lumpenus sagitta (snake prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120903,23805,753,"Lumpenus maculatus (daubed shanny)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842120904,23806,1,"Lumpenus medius (stout eelblenny)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842121200,0,1,"Poroclinus sp. (prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842121201,23850,755,"Poroclinus rothrocki (whitebarred pricklback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842121600,0,1,"Cryptacanthodidae (wrymouth)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8842121601,23791,1,"Cryptacanthodes aleutensis (dwarf wrymouth)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8842130000,23871,430,"Pholidae (gunnel family)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842130200,23872,1,"Pholis sp. (gunnel)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842130201,0,1,"Pholis clemensi (longfin gunnel)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842130206,0,1,"Pholis ornata (saddleback gunnel)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
8842150101,24001,205,"Zaprora silenus (prowfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8843010101,22010,280,"Icosteus aenigmaticus (ragfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8845010100,20202,1,"Ammodytes sp. (sandlance)",0,NA,"MISC. PREY","Sandlance","Sandlance",NA,"Sandlance",NA,"Sandlance"
8845010101,20202,670,"Ammodytes hexapterus (Pacific sandlance)",0,NA,"MISC. PREY","Sandlance","Sandlance",NA,"Sandlance",NA,"Sandlance"
8850030301,23524,199,"Scomber japonicus (Pacific mackerel)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8851010101,23915,776,"Icichthys lockingtoni (medusafish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8851030101,23911,790,"Peprilus simillimus (Pacific pampano)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8.857e+09,0,1,"Pleuronectoidei (flatfish)",0,"PLEURONECTIDAE","MISC. PREY","Gen. Flatfish","Gen. Flatfish",NA,"FLATS",NA,"FLATS"
8857030000,10003,1,"Bothidae (left-eye flounders)",0,"PLEURONECTIDAE","MISC. PREY","Gen. Flatfish","Gen. Flatfish",NA,"FLATS",NA,"FLATS"
8857030100,10008,1,"Citharichthys",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857030101,10010,137,"Citharichthys sordidus (Pacific sanddab)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857030309,10050,1,"Paralichthys californicus (California halibut)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857040000,10100,149,"Pleuronectidae (flatfish)",0,"PLEURONECTIDAE","MISC. PREY","Gen. Flatfish","Gen. Flatfish",NA,"FLATS",NA,"FLATS"
8857040100,10111,1,"Atheresthes sp.",0,"ARROWTOOTH FLOUNDR","MISC. PREY","Arrow or Kam","Arrow or Kam","ARROWTOOTH FLOUNDR","FLATS","ARROWTOOTH FLOUNDR","FLATS"
8857040101,10112,147,"Atheresthes evermanni (Kamchatka flounder)",0,"ARROWTOOTH FLOUNDR","MISC. PREY","Kamchat fl","Kamchat fl","ARROWTOOTH FLOUNDR","FLATS","ARROWTOOTH FLOUNDR","FLATS"
8857040102,10110,141,"Atheresthes stomias (arrowtooth flounder)",0,"ARROWTOOTH FLOUNDR","MISC. PREY","Arrowtooth","Arrowtooth","ARROWTOOTH FLOUNDR","FLATS","ARROWTOOTH FLOUNDR","FLATS"
8857040301,10190,110,"Embassichthys bathybius (deepsea sole)",0,NA,"MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857040501,10200,105,"Errex zachirus (rex sole)",0,"PLEURONECTIDAE","MISC. PREY","Rex sole","Rex sole",NA,"FLATS",NA,"FLATS"
8857040600,10129,1,"Hippoglossoides sp.",0,NA,"MISC. PREY","Gen. Flatfish","Gen. Flatfish",NA,"FLATS",NA,"FLATS"
8857040601,10130,103,"Hippoglossoides elassodon (flathead sole)",0,"FLATHEAD SOLE","MISC. PREY","FH Sole","FH Sole","FLATHEAD SOLE","FLATS",NA,"FLATS"
8857040602,10140,145,"Hippoglossoides robustus (Bering flounder)",0,"FLATHEAD SOLE","MISC. PREY","Misc. Flatfish","Misc. Flatfish","FLATHEAD SOLE","FLATS",NA,"FLATS"
8857040701,10270,109,"Isopsetta isolepis (butter sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857040800,10260,104,"Lepidopsetta sp. (rock sole type)",0,"ROCK SOLE","ROCK SOLE","Gen Rock Sole","Gen Rock Sole","ROCK SOLE","FLATS",NA,"FLATS"
8857040801,10262,1,"Lepidopsetta bilineatus (southern rock sole)",0,"ROCK SOLE","ROCK SOLE","S Rock Sole","S Rock Sole","ROCK SOLE","FLATS",NA,"FLATS"
8857040803,10261,1,"Lepidopsetta polyxystra (northern rock sole)",0,"ROCK SOLE","ROCK SOLE","N Rock Sole","N Rock Sole","ROCK SOLE","FLATS",NA,"FLATS"
8857040900,0,1,"Limanda sp.",0,NA,"MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857040901,10210,140,"Limanda aspera (yellowfin sole)",0,"YELLOWFIN SOLE","YELLOWFIN SOLE","YF Sole","YF Sole","YELLOWFIN SOLE","FLATS",NA,"FLATS"
8857040902,10211,144,"Limanda proboscideus (longhead dab)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857040999,10212,148,"Limanda sakhalinensis (Sakalin sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857041101,10150,111,"Eopsetta exilis (slender sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857041201,10180,107,"Microstomus pacificus (Dover sole)",0,"PLEURONECTIDAE","MISC. PREY","Dover Sole","Dover Sole",NA,"FLATS",NA,"FLATS"
8857041301,10170,108,"Parophrys vetulus (English sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857041401,10220,142,"Platichthys stellatus (Starry flounder)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857041501,10285,106,"Pleuronectes quadrituberculatus (Alaska plaice)",0,"ALASKA PLAICE","MISC. PREY","AK Plaice","AK Plaice",NA,"FLATS",NA,"FLATS"
8857041701,10250,115,"Psettichthys melanostictus (sand sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS"
8857041801,10115,102,"Reinhardtius hippoglossoides (Greenland turbot)",0,"GREENLAND TURBOT","GREENLAND TURBOT","Gr. Turbot","Gr. Turbot","GREENLAND TURBOT","FLATS",NA,"FLATS"
3733010100,40510,1,"Atolla sp.",0,NA,"MISC. PREY","Scypho Jellies","Scypho Jellies",NA,"GELATINOUS",NA,"GELATINOUS"
3734030101,40505,1,"Phacellophora camtchatica",0,NA,"MISC. PREY","Scypho Jellies","Scypho Jellies",NA,"GELATINOUS",NA,"GELATINOUS"
3734030203,40512,1,"Aurelia labiata (moon jellyfish)",0,NA,"MISC. PREY","Scypho Jellies","Scypho Jellies",NA,"GELATINOUS",NA,"GELATINOUS"
5001020201,0,1,"Antinoella macrolepida (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001021502,0,1,"Polynoe gracilis (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001022301,0,1,"Tenonia kisapensis (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001250113,0,1,"Nephtys californiensis (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001290101,50215,1,"Onuphis conchylega (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001310107,0,1,"Lumbrineris japonica (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001400102,0,1,"Haploscolopos elongatus (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001440100,0,1,"Magelona sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001490100,50013,1,"Chaetopterus sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001540102,58509,1,"Brada villosa (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001580403,0,1,"Travisia pupa (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001620000,0,1,"Arenicolidae (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001631600,0,1,"Micromaldane sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001631601,0,1,"Micromaldane ornithochaeta (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001680600,0,1,"Nicolea sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5102040203,71350,1,"Cranopsis major (Great key-hole limpet)",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA"
5103330000,0,1,"Turritellidae (turret snail) ",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA"
5103660404,0,1,"Velutina pliciatis (Ribbed velvet snail)",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA"
5110040203,73351,1,"Cylichna alba (gastropod)",0,NA,"MISC. PREY","Pteropod","Pteropod",NA,"MISC. ZOOP",NA,"Pteropod"
5502040501,0,1,"Yoldia amygdalea (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA"
5502040507,0,1,"Yoldia thraciaeformis (Axe Yoldia )",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA"
5515170000,74651,1,"Carditidae ",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA"
5515220102,74982,1,"Clinocardium nuttalli (cockle)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA"
5515310101,75242,1,"Macoma calcarea (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA"
5515310107,75246,1,"Macoma moesta  (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA"
5704020100,0,1,"Rossia sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid"
5707030203,79203,1,"Gonatus pryo (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid"
5707230401,79340,1,"Galiteuthis phyllura  (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid"
5708020101,78022,1,"Japetella diaphana (octopus)",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus"
6118010201,0,1,"Calanus cristatus  (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Calanus"
6118010206,0,1,"Calanus plumchrus (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Calanus"
6118160101,0,1,"Gaussia princeps (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Metridiidae"
6118999994,0,1,"Rooper's Copes < 2.5 mm (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP small"
6118999995,0,1,"Rooper's Copes => 2.5 mm (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP large"
6.144e+09,0,1,"Malacostraca Phyllocarida ",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid"
6.149e+09,0,1,"Peracarida (Alison's code) ",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid"
6169060000,0,1,"Aoridae  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph"
